"","imdb_title_id","title","year","genre","duration","country","language","director","actors","usa_gross_income","worldwide_gross_income","weighted_average_vote","total_votes","mean_vote","median_vote","allgenders_0age_avg_vote","allgenders_18age_avg_vote","allgenders_30age_avg_vote","allgenders_45age_avg_vote","males_allages_avg_vote","males_0age_avg_vote","males_18age_avg_vote","males_30age_avg_vote","males_45age_avg_vote","females_allages_avg_vote","females_0age_avg_vote","females_18age_avg_vote","females_30age_avg_vote","females_30age_votes","females_45age_avg_vote","top1000_voters_rating","us_voters_rating","non_us_voters_rating","movie_length"
"1210","tt6102104","Ride",2018,"Action",98,"USA","English","Alex Ranarivelo","Shane Graham, Ludacris, Sasha Alexander, Blake Sheldon, Alexander Davis, Jessica Serfaty, Ali Afshar, Nic Luken, George Kosturos, William W. Barbour, John Buultjens, Bryan Craig, Dominic DeVore, Christina Moore, Zaire Adams",NA,NA,5.3,105,7.6,10,NA,7.9,5.4,3.8,4.7,NA,8.8,4.8,3.4,6.8,NA,8,8,3,5.7,5.4,5.3,4.2,"medium"
"1211","tt6130118","Blood Prism",2017,"Drama, Horror, Thriller",76,"USA","English","Len Kabasinski","Alicia Seguin, Hunter McKenrick, Lisa Neeld, Buddy Pacy, Jawn Gross, Adele Crotty, Frederick Williams, Brian Arrington, Tim O'Hearn, Patricia Culliton, Alexandria Romanov, Andy O'Dell, Cody Barcroft, Franklin O'Neal, Michael Leo Centi",NA,NA,2.6,130,3.7,2.5,NA,2,2.1,2.7,2.5,NA,2,2.1,2.8,1.8,NA,1,NA,NA,1,2.6,2.6,2.3,"short"
"1212","tt6131386","Jurassic School",2017,"Comedy, Drama, Family",85,"USA","English","Mark Atkins","Gabriel Bennett, Amber Patino, Ashton Pulis, Jon Briddell, Tamara Goodwin, Jhey Castles, Roy Abramsohn, Victoria Clare, Shanynn Samiyah Covington, Lucy Drive, Kaylie Gipson, Helena Ann D. Riley, Garret Sato, Sylvia Panacione, Gisla Stringer",NA,NA,3.2,342,3.8,3,6,2.6,3.4,3.9,3.3,6,2.6,3.2,3.8,4.4,6,2.8,5.2,18,4.3,4.6,3.9,3.2,"short"
"1213","tt6133806","L'ora dolce dell'amore",2017,"Drama, Romance",90,"USA","English","Brian Brough","Emily Rose, Barry Watson, Alesandra Durham, Casey Elliott, Scott Christopher, Aubrey Reynolds, Brooklyn Brough, Shona Kay, K. Danor Gerald, Sela Vave, Michael Birkeland, Sarah Kent, Cameron Harford, Rick Macy, Kristen Marie Jensen",NA,NA,6.5,944,6.6,7,6,6.1,6.4,6.3,6.2,NA,5.9,6.1,6.2,6.5,NA,6.1,6.6,172,6.5,5,6.4,6.1,"medium"
"1214","tt6137056","Inadmissible",2016,"Drama",88,"","English","John Schneider","Laura Cayouette, Jason Kirkpatrick, Maddie Nichols, Ryan Reinike, Dane Rhodes, Jordan Salloum, John Schneider, Don Shanks",NA,NA,2.4,111,3,2,NA,NA,5.4,3.3,3.9,NA,NA,5.4,3.3,10,NA,NA,NA,NA,10,4.6,3.9,3.5,"short"
"1215","tt6137494","Uno stalker online",2017,"Thriller",90,"USA","English","Tom Shell","Heather McComb, Joey Lawrence, Emma Fuhrmann, Gianna LePera, Travis Caldwell, Laura Kai Chen, Olivia Nikkanen, Betsy Baker, Stacy Barnhisel, Cary Brayboy, Jake Elliott, Danielle Langlois, María DiDomenico, Jen Reiter, Katherine Kamhi",NA,NA,4.9,468,5.5,5,4,4.6,4.8,5.2,4.8,NA,4,4.7,5.1,5.2,4,5,4.9,73,5.8,4.6,5.2,4.5,"medium"
"1216","tt6139626","Devil's Domain",2016,"Horror",93,"USA","English","Jared Cohn","Michael Madsen, Madi Vodane, Linda Bella, Zack Kozlow, Kelly Erin Decker, Brenna Tucker, Desanka Julia Ilic, Ciara Muller, Jordan Matayoshi, Stephanie Strehlow, Molly Nolan, Chloe Wick, Sharifa Oliver, Dave Huber, Shawn C. Phillips",NA,NA,3.4,323,3.7,3,NA,3.4,3.5,3.2,3.4,NA,3.5,3.6,3.3,2.7,NA,3.1,2.9,14,2.3,3.5,4,3.1,"medium"
"1217","tt6146590","F.R.E.D.I.",2018,"Adventure, Family, Sci-Fi",89,"USA","","Sean Olson","Kelly Hu, Angus Macfadyen, Candace Cameron Bure, Lucius Hoyos, Reid Miller, Tyler Christopher, Casimere Jollette, Christina Cox, Texas Battle, Harvey Guillén, Chloe Lukasiak, Christopher Michael, Dale Gibson, Mandy Fason, Buddy Yingst",NA,NA,5,806,5.5,5,5.7,5,4.8,5.3,5,3,4.9,4.7,5.3,5.6,8,5.1,5.5,47,5.6,4.8,5.4,4.9,"short"
"1218","tt6164014","Circus Kane",2017,"Horror",88,"USA","English","Christopher Ray","Jonathan Lipnicki, Tim Abell, Richard Moll, Mark Christopher Lawrence, Victoria Konefal, Nicole Arianna Fox, Ted Monte, Cameron Jebo, Sinjin Rosa, Erin Micklow, Bill Voorhees, Paul Logan, Weston Cage Coppola, Scott Thomas Reynolds, James Cullen Bressack",NA,NA,4.5,768,4.7,5,4.5,4.4,4.6,4.3,4.5,NA,4.9,4.5,4.3,4.3,4.5,3.5,4.8,45,4.5,4.1,4.6,4.3,"short"
"1219","tt6164854","Eruption: LA",2018,"Action, Adventure, Sci-Fi",86,"USA","English","Sean Cain","Matthew Atkinson, Lexi Johnson, Eric Etebari, Amy Paffrath, Harry Van Gorkum, Tom Schanley, Victoria Gabrielle Platt, Matthew Willig, Kelcey Watson, Christina Wren, Sachin Bhatt, John Patrick Jordan, Tom Parker, Matt Riedy, Cris D'Annunzio",NA,NA,3.3,228,3.6,3,5,2.2,3.1,3.8,3.2,NA,1.7,2.8,3.8,4.1,5,4.8,4.4,15,4.2,2.6,4.1,3.1,"short"
"1220","tt6182078","St. Agatha",2018,"Horror, Thriller",103,"USA","English","Darren Lynn Bousman","Sabrina Kern, Carolyn Hennesy, Courtney Halverson, Lindsay Seim, Hannah Fierman, Trin Miller, Seth Michaels, Justin Miles, Jayson Warner Smith, Shaun Fletcher, Marsha Fee Berger, Marilyn Light, Candy Rachor, Maximus Murrah, Marion Guyot",NA,1468454,5.1,4769,6,6,4.7,5.1,4.8,4.9,4.8,4.3,5.1,4.7,4.9,5,6.8,5.1,5,427,5.1,4.8,5.2,4.8,"medium"
"1221","tt6185998","The Executioners",2018,"Horror, Thriller",93,"USA","English","Giorgio Serafini","Jemma Dallender, Natalie Burn, Rachel Rosenstein, Anna Shields, Justin Fischer, Anthony Belevtsov, Michael Santi, Fernando Soto, Todd Thompson, John Hardy, Giorgio Serafini",NA,NA,3.8,519,4.3,4,6,3,3.9,3.8,3.7,NA,3,3.9,3.8,3.9,6,3.1,4.8,20,3.9,3.7,4.4,3.5,"medium"
"1222","tt6186940","Hot Air",2018,"Drama",99,"USA","English","Frank Coraci","Steve Coogan, Taylor Russell, Neve Campbell, Griffin Newman, Pico Alexander, Tina Benko, Lawrence Gilliard Jr., Judith Light, Skylar Astin, John Rothman, Geoffrey Cantor, Jin Ha, Declan Michael Laird, Judah Friedlander, Michael Panes",NA,NA,5,750,5.2,5,6,4.9,5.2,5.1,5.1,6,4.7,5.1,5.2,5.2,6,5.9,5.3,39,4.7,4.8,4.7,5.2,"medium"
"1223","tt6203998","626 Evolution",2017,"Action, Sci-Fi",79,"USA","English","John Lyde","Danielle C. Ryan, Michaela McAllister, Brandon Ray Olive, Demetrius Daniels, Michael Flynn, James Gaisford, Landon Henneman, Andrew Dee Jones, Ruby Jones, Diedra Celeste Miranda, Tye Nelson, Hannah Pettersson, Lawson Rockwood, Shaunna Thompson, Paris Warner",NA,NA,3.6,160,4.3,4,NA,3.5,3.7,3.7,3.6,NA,3.8,3.5,3.6,4,NA,2.7,5.1,6,7,2.7,3.4,3.8,"short"
"1224","tt6215446","Ghost Light",2018,"Comedy, Horror",102,"USA","English","John Stimpson","Roger Bart, Tom Riley, Shannyn Sossamon, Danielle Campbell, Cary Elwes, Carol Kane, Steve Tom, Scott Adsit, Alex Portenko, Sheldon Best, Caroline Portu, Nolan Gerard Funk, Liliane Klein, Zele Avradopoulos, Ken Cheeseman",NA,NA,5.1,437,5.8,6,3.7,4.7,4.9,5.3,4.9,5,4.3,4.6,5.1,5.8,3,5.8,5.6,26,6.1,4.7,5.4,4.5,"medium"
"1225","tt6217804","Tyler Perry's Boo 2! A Madea Halloween",2017,"Comedy, Drama, Horror",101,"USA","English","Tyler Perry","Tyler Perry, Cassi Davis, Patrice Lovely, Yousef Erakat, Diamond White, Lexy Panterra, Andre Hall, Brock O'Hurn, Tito Ortiz, Taja V. Simpson, Inanna Sarkis, Hannah Stocking, Mike Tornabene, J.C. Caylen, Akende Munalula",47319572,48333932,3.8,3950,4.6,4,3.4,3.7,3.5,4,3.4,3.3,3.5,3.3,3.6,4.7,2.2,4.5,4.5,244,5.1,3.7,3.9,3,"medium"
"1226","tt6236780","Rottentail",2018,"Comedy, Horror",106,"USA","English","Brian Skiba","Dominique Swain, Corin Nemec, William McNamara, Gianni Capaldi, Brian Skiba, Vincent De Paul, Laurie Love, Gianna Frangella, Omid Zader, Lisa Palenica, Calion Maston, Jason McCrite, Mark Speno, Tank Jones, Aaron Lee",3383,3383,3.5,150,4.4,4,5,4.2,3.5,3.1,3.4,NA,3.2,3.5,3.1,3.2,5,7.5,2.7,3,3.8,3.8,3.9,3,"medium"
"1227","tt6250792","The Ghost Beyond",2018,"Drama, Horror, Mystery",90,"USA","English","R. Michael Givens","Trevor Donovan, Vail Bloom, Bobby Batson, Silvio Wolf Busch, Steven Paul, Mary Charles Miller, Rebekah Lynn Dow, Tifani Winkfield, Carter Hadley, Montana Bertoletti, Benjamin Draper, Kyle Otto, Heleri Reek, Aria Hodges, Niklaus Hall",NA,NA,3.1,209,3.8,3,NA,4.5,3.3,3.2,3.2,NA,6.2,3.2,3.1,3,NA,1.1,3.6,15,3.5,2.8,3.4,3.2,"medium"
"1228","tt6261048","Love, Kennedy",2017,"Drama",92,"USA","English","T.C. Christensen","Jasen Wade, Heather Beers, Tatum Chiniquy, Scarlett Hazen, Eliza de Azevedo Brown, Brennin Williams, Yvonne D Bennett, Tony Hill, Bailee Michelle Johnson, Shona Kay, Danna Louisa, Chloe Oloren, Nathan Osmond, Trinity Roberts, Paris Warner",407871,407871,6.6,417,7.3,8,NA,6.9,6.4,6.3,6.3,NA,6.4,6,6.1,7.3,NA,8.4,7.1,35,7.2,5.1,7.1,5.6,"medium"
"1229","tt6266538","Vice - L'uomo nell'ombra",2018,"Biography, Comedy, Drama",132,"USA","English, Arabic","Adam McKay","Christian Bale, Amy Adams, Steve Carell, Sam Rockwell, Alison Pill, Eddie Marsan, Justin Kirk, LisaGay Hamilton, Jesse Plemons, Bill Camp, Don McManus, Lily Rabe, Shea Whigham, Stephen Adly Guirgis, Tyler Perry",47836282,76073488,7.2,113257,7.2,7,6.8,7.2,7.2,7.1,7.2,6.9,7.2,7.2,7.1,7.2,6.5,7.2,7.2,5177,7.2,6.6,7,7.2,"long"
"1230","tt6268734","Holly Star",2018,"Comedy",91,"USA","English","Michael A. Nickles","Katlyn Carlson, Michael A. Nickles, Erik Van Wyck, John Farrell, Iris Achilleas, Teya Patt, Pamela Chabora, Richard Sewell, Gary Galone, Brian Muller, Bruce-Robert Serafin, Lonnie Farmer, Jerry Lyden, Barbara Helen Baker, William McDonough III",NA,NA,5.1,328,5.5,6,3,5.1,5.1,5.2,5.1,3,4.6,4.8,5.6,5.2,NA,5.4,5.5,45,4.8,4.4,5.3,4.9,"medium"
"1231","tt6271432","Abstruse",2019,"Action, Crime, Thriller",117,"USA","English","Harley Wallen","Tom Sizemore, Dennis Haskins, Kris Reilly, Kaiti Wallen, Harley Wallen, Jessika Johnson, Daniel Jeffries, Jerry Hayes, Colleen Gentry, Jesi Jensen, Dennis Marin, Joe Piazza, Jared Michael Scott, Kimberly Alley, Jason Bowen",NA,NA,4.3,549,4.8,4,NA,3.6,5,3.6,3.2,NA,3.6,3.3,3.2,7.2,NA,4,8.5,76,5.7,3.6,4.7,4.3,"medium"
"1232","tt6283780","Boy Bye",2016,"Drama, Romance",83,"USA","English","Chris Stokes","Shondrella Avery, Veronika Bozeman, Irene Carter, Tracy Davis, Vanessa Deleon, Dayna Dooley, Ross Fleming, Omar Gooding, Jay Hunter, Christopher Jefferson, Jason Mimms, Dylan Mooney, Joslyn Pennywell, Kelly Perine, Valarie Pettiford",NA,NA,5.4,391,5.9,6,5,5.4,5,5.5,5.1,5,5.6,4.7,5.2,5.5,5,5.3,5.2,69,6.1,5.3,5.4,4.9,"short"
"1233","tt6289128","Caged Beauty",2016,"Drama",101,"USA","English","Gregory Hatanaka","Silvia Suvadová, Jesse Hlubik, Andrea Harrison, Nick Mancuso, Alexandra Bily, Anastasia Fontaines, Martin Harris, Barry O'Rourke, Shane Ryan, Garret Sato, Bogdan Szumilas, Michael Teh, Luke Y. Thompson",NA,NA,3.7,207,6.5,8,NA,4.2,3.1,3.5,3.4,NA,5.7,3.2,2.9,4.2,NA,2.7,2.5,5,6.3,4.4,3.1,3.5,"medium"
"1234","tt6300886","Broken Ghost",2017,"Thriller",90,"USA","English","Richard Gray","Autry Haydon-Wilson, Scottie Thompson, Nick Farnell, Lex Anastasia, Devon Bagby, Joy Brunson, Tyler Garrett, George Griffith, Brandon Lessard, Frank Lotito, John Teague, Lee Williams",NA,NA,5,311,5.2,5,NA,4.3,5,5,4.8,NA,3.7,4.7,5,5.5,NA,5.5,5.8,26,5.3,3.8,5.1,4.7,"medium"
"1235","tt6318954","Agramon's Gate",2019,"Horror, Mystery, Thriller",110,"USA","","Harley Wallen","Laurene Landon, Yan Birch, Calhoun Koenig, Colleen Gentry, Alphonso Settles, Harley Wallen, Jennifer Jelsema, Chevonne Wilson, Mason Heidger, Angelina Danielle Cama, Eric Guenter Weber, Kaiti Wallen, Francisco Posada, Jessika Johnson, Aphrodite Nikolovski",NA,NA,4.6,500,6,7,NA,4,4.4,3,3.6,NA,3.1,4.5,2.9,3.5,NA,5.6,2.9,11,2.9,4,5.3,4.7,"medium"
"1236","tt6334884","Hickok",2017,"Western",88,"USA","English","Timothy Woodward Jr.","Luke Hemsworth, Kris Kristofferson, Trace Adkins, Bruce Dern, Cameron Richardson, Kaiwi Lyman, Hunter Fischer, Peter Sherayko, Jason Lively, Bertrand-Xavier Corbi, Brittany Elizabeth Williams, Christopher Troy, Christopher M. Walker, Henry Penzi, Shannon Makhanian",NA,NA,4.7,2595,5,5,5,5,4.7,4.8,4.7,4,5.1,4.6,4.7,5.1,6,4.5,5.3,128,5.1,4.8,4.9,4.5,"short"
"1237","tt6342062","Anne",2018,"Horror",80,"USA","English","Joseph Mazzaferro","Melissa Daddio, Michael Kenneth Fahr, John Kyle, Joseph Mazzaferro, Natalie Pitcher, Gail Yost",NA,NA,4.4,436,5.3,4.5,4,4.5,5.6,3.4,3.2,NA,2.9,3.8,2.5,7,4,5.8,8.1,106,5.6,3.5,5.4,4.8,"short"
"1238","tt6354056","Code Name: Dynastud",2018,"Action",94,"USA","English","Richard Griffin","Michael Varrati, Anthony Gaudette, Jordan Pacheco, Adam LaFramboise, Samantha Acampora, Dan Mauro, Victoria Paradis, Aaron Andrade, Mark Andrew Garner, Rich Tretheway, Sissy O'Hara, Derek Laurendeau, Lars Rieck, Daniel Martens, Geoff White",NA,NA,3.4,223,4.5,3,NA,3.5,3.7,3.2,3.4,NA,3.6,4,3.2,3.1,NA,1,1.7,6,9.2,3.2,4.6,2.8,"medium"
"1239","tt6360872","Party Bus to Hell",2017,"Comedy, Horror",81,"USA","","Rolfe Kanefsky","Jillian Newton, Shelby McCullough, ViDonna Michaels, Sadie Katz, Demetrios Alex, Ray Gutierrez, Ben Stobber, Richard Hochman, John Molinaro, Nailya Shakirova, Brian Blu, Elissa Dowling, Devanny Pinn, Michael Forsch, J. Spencer",NA,NA,4.6,1797,6.8,9,5,3.6,3.7,3.5,3.6,5,3.6,3.6,3.5,4.1,5,4.2,4.5,63,3.6,4,3.8,3.5,"short"
"1240","tt6368324","Cattive gemelle",2016,"Thriller",90,"USA","English","John Murlowski","Haylie Duff, Grace Van Dien, Jacy King, Scott Bailey, Charlotte Graham, Amber Friendly, Barry Livingston, Michael Monks, Michael James Lazar, Damien Leake, Kelly Lester, Susan Diol, Betsy Hume, Christine Kellogg-Darrin, Ryan Miller",NA,NA,5.3,465,5.9,6,NA,5.8,4.9,5.3,4.9,NA,5.2,4.6,4.9,5.5,NA,5.9,5.2,70,5.9,4.9,5.8,4.7,"medium"
"1241","tt6388844","Swamp Freak",2017,"Horror",75,"Canada","English","David DeCoteau","Lesleh Donaldson, Helene Udy, Felissa Rose, Aisling Goodman, Josh Van Meurs, Alex Caithness, Michael Timmermans, Nick Appleby, Dylan Hughe, Dylan Norberg",NA,NA,2.1,103,3,2,NA,2,3.1,1.7,2.2,NA,1.7,3,1.8,3.9,NA,2,5,2,NA,1.9,2.1,2.5,"short"
"1242","tt6408226","Newness",2017,"Drama, Romance",117,"USA","English, Catalan, Spanish","Drake Doremus","Nicholas Hoult, Laia Costa, Danny Huston, Courtney Eaton, Matthew Gray Gubler, Pom Klementieff, David Selby, Amanda Serra, Jessica Henwick, Albert Hammond Jr., Lianna Swearingen, Elsa Cocquerel, Daniel Zovatto, Eric Edelstein, Kai Lennox",NA,124783,6.4,12827,6.5,7,6.2,6.5,6.3,6,6.2,6.8,6.5,6.2,5.9,6.6,5.6,6.6,6.5,1684,6.6,5.2,6.4,6.3,"medium"
"1243","tt6409762","Big Legend",2018,"Action, Adventure, Horror",89,"USA","English","Justin Lee","Kevin Makely, Todd A. Robinson, Summer Spiro, Amanda Wyss, Lance Henriksen, Adrienne Barbeau, Skotty Masgai, Ashley Platz",NA,NA,4.9,2231,5.7,5,NA,4.7,4.6,4.6,4.6,NA,4.6,4.7,4.6,4.6,NA,5.8,4,72,4.7,4.1,5.2,4.9,"short"
"1244","tt6427854","Anna",2017,"Horror",97,"USA","English","Michael Crum","Justin Duncan, Gerald Crum, Shanon Snedden, Rebekah Lynn Bruflodt, Kristin Cochell, Brian Finn, Bonnie Garcia, Kevin A. Green, Alan Gunter, Samantha Heer, John Zetty",NA,NA,2.3,380,3,2,4,1.5,2.1,2.5,2.2,NA,1.9,2,2.4,2.5,4,1.2,2.6,17,4.1,2.6,2.2,2.1,"medium"
"1245","tt6456384","Messenger of Wrath",2017,"Horror, Thriller",125,"USA","English","Ryan Callaway","Melissa Malone, Madeline Lupi, Carmine Giordano, Hiram Ortiz, Nate Gray, Gopal Lalwani, Brittini Schreiber, Hayley Wayne, Tiffany Browne-Tavarez, Ken Llamas, Isabella Mays, Madelyn Barkocy, Julie Chapin, Callahan Fore, Paul Kaye",NA,NA,1.5,553,1.8,1,NA,6.8,4.3,3,2.9,NA,5.5,3.2,3.1,4,NA,8,8.3,3,3,4.1,3.3,1,"long"
"1246","tt6462084","Evil Bong 666",2017,"Comedy, Horror",65,"USA","English","Charles Band","Mindy Robinson, Sonny Carl Davis, Robin Sydney, Jessica Morris, Peter Donald Badalamenti II, Caleb Hurst, Orson Chaplin, Tonya Kay, Jonathan Katz, Megan Sage, Samantha McGee, Diana Prince, Ruben De La Hoya, Claire Hudgins, Kylie Sky",NA,NA,4,169,4.6,4,7,3.9,3.9,4.1,3.8,10,3.9,3.7,4.3,3.8,4,4,NA,NA,6,3,3.7,4,"short"
"1247","tt6481002","Tyler Perry's: Madea on the Run",2017,"Comedy, Drama, Romance",134,"USA","English","Tyler Perry","Cassi Davis, Rhonda Davis, Tony Hightower, Maurice Lauchner, Dorsey Levens, Tasha Page Lockhart, La Toya London, Claudette Ortiz, Tyler Perry, David Stewart",NA,NA,4.8,312,5.6,7,1,5.1,3.9,5.4,3.8,NA,4.3,3.1,4.6,7,1,6.6,7.1,19,7.2,4.6,4.9,3.1,"long"
"1248","tt6492158","Land Shark",2017,"Action, Adventure, Comedy",80,"USA","English","Mark Polonia","Sarah French, Peter Baldo, Kathryn Sue Young, Eric Spudic, Annmarie Lynn Gracey, Elissa Dowling, Jeff Dylan Graham, Alexis Alosta, Jeff Kirkendall, James Carolus, Austin Dragovich, Kaitlyn Callahan, Kyle Valmassy",NA,NA,2.4,139,3.1,2,10,2.2,2.4,2.2,2.2,NA,2.5,2.4,2,2.5,NA,1.5,3.3,3,2.3,2,2.5,2.4,"short"
"1249","tt6504868","Sadie",2018,"Drama",96,"USA","English","Megan Griffiths","Sophia Mitri Schloss, Melanie Lynskey, John Gallagher Jr., Danielle Brooks, Tony Hale, Keith L. Williams, Tee Dennard, Justin Thomas Howell, Tony Doupe, David Leo Schultz, Joseph Steven Yang, Claudine Mboligikpelani Nako, Wally Dalton, Benjamin Camp, John Paulsen",NA,NA,5.9,359,6.2,6,5.5,6.1,5.6,5.9,5.8,6,6,5.6,5.9,5.6,5,5.2,5.7,23,6,5.2,6.3,5.4,"medium"
"1250","tt6521876","Jay and Silent Bob Reboot",2019,"Comedy",105,"USA","English","Kevin Smith","Joey Lauren Adams, Ben Affleck, Fred Armisen, Diedrich Bader, Johnny 'Bananas' Devenanzio, Melissa Benoist, Marc Bernardin, Jason Biggs, Aparna Brielle, Adam Brody, Jeff Chase, Ming Chen, Walter Flanagan, Bryan Johnson, Mike Zapcic",4589490,4691248,5.7,17551,5.9,6,6.8,5.9,5.7,5.5,5.7,6.8,5.9,5.7,5.5,6,7,6.1,5.9,575,6.2,5.2,6,5.5,"medium"
"1251","tt6540984","Morte tra i banchi",2018,"Drama, Thriller",90,"USA","English","Danny J. Boyle","Sheryl Lee, Paris Berelc, Kennedy Lea Slocum, Corey Fogelmanis, Peyton Clark, Alexa Mansour, Sherri Saum, Eric Stanton Betts, Pedro Correa, Alissa Latow, Michele Panu, Chelsea Switzer, Bettina Devin, Josh Decker",NA,NA,4,452,4.3,4,NA,3.2,4,4.5,4.1,NA,3,4.3,4.4,3.8,NA,3.5,3.6,64,4.5,3.9,3.9,3.8,"medium"
"1252","tt6547170","Reprisal - Caccia all'uomo",2018,"Action, Crime, Drama",89,"UK, USA","English","Brian A. Miller","Bruce Willis, Frank Grillo, Johnathon Schaech, Olivia Culpo, Natali Yura, Uncle Murda, Natalia Sophie Butler, Tyler Jon Olson, Wass Stevens, Colin Egglesfield, Geoff Reeves, Shea Buckner, Christopher Rob Bowen, Myles Jeffrey, Francesca Siena Tyberg",NA,598625,4.2,5557,4.3,4,5.1,4.2,4.1,4.4,4.2,5,4.2,4.1,4.4,4.3,5.7,4.3,4.1,217,4.5,4,4.3,4.2,"short"
"1253","tt6556890","Batman and Harley Quinn",2017,"Animation, Action, Adventure",74,"USA","English","Sam Liu","Kevin Conroy, Melissa Rauch, Paget Brewster, Loren Lester, Kevin Michael Richardson, Eric Bauza, Trevor Devall, John DiMaggio, Robin Atkin Downes, Rob Paulsen, Mindy Sterling, Bruce Timm",NA,6448,5.9,11064,6,6,4.9,5.8,5.9,6.1,5.9,4.5,5.8,5.9,6.1,6.4,5.7,6.4,6.4,231,6.4,6,6,5.8,"short"
"1254","tt6557704","Ultra Low",2018,"Drama",117,"USA","English","Nicholas Gyeney","Lauren Holly, Yuji Okumoto, Nicholas Gyeney, Tami Stronach, Edi Zanidache, Edward Michael Scott, Sean Ferguson, Erik Albidress, Jay Somsen, Aaron Viggers, Megan Barkley, Stephanie Bates, Angela Okumoto, Elizabeth Rhoades, Rey-Phillip Santos",NA,NA,7.7,264,8.3,10,NA,3.7,8.4,5.8,7.3,NA,3.5,8.6,5.6,7,NA,7.3,7.4,19,9.5,5.9,8,8.2,"medium"
"1255","tt6567472","Death Game",2017,"Thriller",83,"USA","English","Gregory Hatanaka","Ron Becks, Magda Marcella, Kristine DeBell, Salih Mayi, George Lazenby, Laurene Landon, Scott Butler, Megan Cordero, Nicole D'Angelo, Naoyuki Ikeda, Charlie Purviance, Carmen Rojas",NA,NA,5.9,109,7.5,9,NA,8.8,6.6,4.9,6.1,NA,8.7,6.5,4.6,6.6,NA,9.4,9,1,5.7,6,7.3,5.8,"short"
"1256","tt6588064","Strategy and Pursuit",2018,"Drama, Romance, Thriller",92,"USA","English","Matt Riddlehoover","Emily Landham, James J. Fuertes, Tiffany Montgomery, Parker Arnold, Brian McPherson, Leslie Mills, Matt Williams, Jessejames Locorriere, Greg Welsch, Joel Diggs, Lesley Powers, Todd Vance, Xerxes Sabb, Anthony Fiorenzo",NA,NA,7.2,250,7.5,7,NA,6.5,7.4,7.3,7.1,NA,5.8,7.4,7.2,7.2,NA,7.1,7.4,42,7.6,1,7.2,6.3,"medium"
"1257","tt6643972","Triple Threat",2019,"Action, Thriller",96,"Thailand, China, USA","English, Mandarin, Thai","Jesse V. Johnson","Tony Jaa, Tiger Hu Chen, Iko Uwais, Scott Adkins, Celina Jade, Michael Jai White, Michael Bisping, JeeJa Yanin, Dominiquie Vandenberg, Ron Smoorenburg, Monica Siu-Kei Mok, Guangbei Zhang, Sile Zhang, Anthony Tai, Daniel Whyte",76289,345900,5.5,8945,5.7,6,5.3,5.7,5.5,5.4,5.5,5.3,5.7,5.5,5.4,5.7,5,5.3,5.8,112,5.6,5.3,5.7,5.4,"medium"
"1258","tt6649066","Hollywood Dirt",2017,"Romance",85,"USA","English","Tosca Musk","Emma Rigby, Johann Urb, Marco Dapper, Feraz Ozel, Steve Marvel, Beverly Leech, Joel Michaely, Devon Ogden, Randy Capes, Mindy Cohn, Jacob Crickenberger, Laurie Cummings, Danessa Elreya, Lauran Foster, Joseph Gray",NA,NA,6.2,1012,6.8,7,9,6.2,5.9,6,5,NA,5.3,4.7,5.1,6.5,9,6.4,6.3,260,6.8,5,6.2,5.8,"short"
"1259","tt6664700","Extremity",2018,"Horror, Mystery",103,"Canada","English","Anthony DiBlasi","Chad Rook, Chantal Perron, Dana Christina, Dylan Sloane, J. LaRose, Ashley Smith, Cam Damage, Yoshihiro Nishimura, Mark Kandborg, Ami Tomite, Angelique Berry, Nikki Rae Hallow, Kelsey Andries, Jen Znack, Paul Noah Braaten",NA,NA,4.2,637,4.5,4,4,4.2,4.3,4.2,4.2,NA,4.1,4.2,4.1,4.3,4,4.2,4.5,47,4.6,4.9,4.6,4,"medium"
"1260","tt6680792","CarGo",2017,"Animation, Adventure, Family",96,"USA","English","James Cullen Bressack","Melissa Joan Hart, Haley Joel Osment, Jason Mewes, Porsha Williams, Edward Asner, Ellen Gerstell, Jessica DiCicco, Phil LaMarr, Maurice LaMarche, Dylan Vox, James Cullen Bressack, Emily Mae Heller",NA,44055,3.1,455,4.3,3,7,2,4.4,3.9,3.4,10,1.8,4.1,3.9,4.8,1,2.8,5.6,67,5,2.8,4.4,3.7,"medium"
"1261","tt6692264","One Winter Night",2019,"Drama, Mystery",130,"USA","English","Ryan Callaway","Breanna Engle, Brittini Schreiber, Ariella Mossey, Isabelle Boulton, Cadence Ellissa, Genevieve Tarrant, Melania Zalipsky, Hiram Ortiz, Tiffany Browne-Tavarez, Jessi Clayton, Jennifer James Davies, Denise Engle, Robert Nicholson, Alex Santoleri, Alan Strawser",NA,NA,4,132,4.1,4,10,5.7,5.3,3.6,4.1,NA,10,5.5,3.5,4.2,10,3.5,4.7,5,4.2,3.8,4.8,3.2,"long"
"1262","tt6719566","Strapped for Danger",2017,"Comedy",73,"USA","English","Richard Griffin","Anthony Gaudette, Diego Guevara, Dan Mauro, Anna Rizzo, Johnny Sederquist, Sarah Reed, Chris Goodwin, Lars Rieck, Timothy Bonavita, Evan Clinton, Charlie Ferguson, Chris Pelletier, Brandon Grimes, Matthew Menendez, Chad Michael",NA,NA,4.6,124,5.7,6,NA,3.5,4.6,4.7,4.5,NA,3.5,4.5,4.6,7.6,NA,NA,7.5,4,8.5,4.3,5.3,3.4,"short"
